,new_24,open_trails,tot_snow,week_snow_tot,2day_snow_tot,3day_snow_tot,4day_snow_tot,5day_snow_tot,6day_snow_tot,day_0,day_4,day_5,day_6,midweek,month_1,month_2,month_3,month_4,month_11,month_12,days_since_start,thanksgiv,xmas,mlk_day,pres_day,before_xmas,spring_break,new_24_xmas,new_24_spring_break,new_24_midweek,new_24_fri,new_24_sat,new_24_mon,tot_snow_xmas,tot_snow_spring_break,tot_snow_midweek,tot_snow_fri,tot_snow_sat,tot_snow_mon,week_snow_tot_xmas,week_snow_tot_spring_break,week_snow_tot_midweek,week_snow_tot_fri,week_snow_tot_sat,week_snow_tot_mon,2day_snow_tot_xmas,2day_snow_tot_spring_break,2day_snow_tot_midweek,2day_snow_tot_fri,2day_snow_tot_sat,2day_snow_tot_mon,3day_snow_tot_xmas,3day_snow_tot_spring_break,3day_snow_tot_midweek,3day_snow_tot_fri,3day_snow_tot_sat,3day_snow_tot_mon,4day_snow_tot_xmas,4day_snow_tot_spring_break,4day_snow_tot_midweek,4day_snow_tot_fri,4day_snow_tot_sat,4day_snow_tot_mon,5day_snow_tot_xmas,5day_snow_tot_spring_break,5day_snow_tot_midweek,5day_snow_tot_fri,5day_snow_tot_sat,5day_snow_tot_mon,6day_snow_tot_xmas,6day_snow_tot_spring_break,6day_snow_tot_midweek,6day_snow_tot_fri,6day_snow_tot_sat,6day_snow_tot_mon,day_0_xmas,day_0_spring_break,day_0_mon,day_4_xmas,day_4_spring_break,day_4_fri,day_5_xmas,day_5_spring_break,day_5_sat,day_6_xmas,day_6_spring_break,midweek_xmas,midweek_spring_break,month_1_xmas,month_1_midweek,month_1_fri,month_1_sat,month_1_mon,month_2_midweek,month_2_fri,month_2_sat,month_2_mon,month_3_spring_break,month_3_midweek,month_3_fri,month_3_sat,month_3_mon,month_4_midweek,month_4_fri,month_4_sat,month_4_mon,month_11_midweek,month_11_fri,month_11_sat,month_11_mon,month_12_xmas,month_12_midweek,month_12_fri,month_12_sat,month_12_mon,days_since_start_xmas,days_since_start_spring_break,days_since_start_midweek,days_since_start_fri,days_since_start_sat,days_since_start_mon,thanksgiv_midweek,thanksgiv_fri,thanksgiv_sat,thanksgiv_mon,mlk_day_fri,mlk_day_sat,mlk_day_mon,pres_day_midweek,pres_day_fri,pres_day_sat,pres_day_mon,before_xmas_midweek,before_xmas_fri,before_xmas_sat,before_xmas_mon,new_24_sq,new_24_sqrt,ln_new_24,tot_snow_sq,tot_snow_sqrt,ln_tot_snow,week_snow_tot_sq,week_snow_tot_sqrt,ln_week_snow_tot,2day_snow_tot_sq,2day_snow_tot_sqrt,ln_2day_snow_tot,3day_snow_tot_sq,3day_snow_tot_sqrt,ln_3day_snow_tot,4day_snow_tot_sq,4day_snow_tot_sqrt,ln_4day_snow_tot,5day_snow_tot_sq,5day_snow_tot_sqrt,ln_5day_snow_tot,6day_snow_tot_sq,6day_snow_tot_sqrt,ln_6day_snow_tot,day_0_sq,day_0_sqrt,ln_day_0,day_4_sq,day_4_sqrt,ln_day_4,day_5_sq,day_5_sqrt,ln_day_5,day_6_sq,day_6_sqrt,ln_day_6,midweek_sq,midweek_sqrt,ln_midweek,month_1_sq,month_1_sqrt,ln_month_1,month_2_sq,month_2_sqrt,ln_month_2,month_3_sq,month_3_sqrt,ln_month_3,month_4_sq,month_4_sqrt,ln_month_4,month_11_sq,month_11_sqrt,ln_month_11,month_12_sq,month_12_sqrt,ln_month_12,days_since_start_sq,days_since_start_sqrt,ln_days_since_start,thanksgiv_sq,thanksgiv_sqrt,ln_thanksgiv,xmas_sq,xmas_sqrt,ln_xmas,mlk_day_sq,mlk_day_sqrt,ln_mlk_day,pres_day_sq,pres_day_sqrt,ln_pres_day,before_xmas_sq,before_xmas_sqrt,ln_before_xmas,spring_break_sq,spring_break_sqrt,ln_spring_break,new_24_xmas_sq,new_24_xmas_sqrt,ln_new_24_xmas,new_24_spring_break_sq,new_24_spring_break_sqrt,ln_new_24_spring_break,new_24_midweek_sq,new_24_midweek_sqrt,ln_new_24_midweek,new_24_fri_sq,new_24_fri_sqrt,ln_new_24_fri,new_24_sat_sq,new_24_sat_sqrt,ln_new_24_sat,new_24_mon_sq,new_24_mon_sqrt,ln_new_24_mon,tot_snow_xmas_sq,tot_snow_xmas_sqrt,ln_tot_snow_xmas,tot_snow_spring_break_sq,tot_snow_spring_break_sqrt,ln_tot_snow_spring_break,tot_snow_midweek_sq,tot_snow_midweek_sqrt,ln_tot_snow_midweek,tot_snow_fri_sq,tot_snow_fri_sqrt,ln_tot_snow_fri,tot_snow_sat_sq,tot_snow_sat_sqrt,ln_tot_snow_sat,tot_snow_mon_sq,tot_snow_mon_sqrt,ln_tot_snow_mon,week_snow_tot_xmas_sq,week_snow_tot_xmas_sqrt,ln_week_snow_tot_xmas,week_snow_tot_spring_break_sq,week_snow_tot_spring_break_sqrt,ln_week_snow_tot_spring_break,week_snow_tot_midweek_sq,week_snow_tot_midweek_sqrt,ln_week_snow_tot_midweek,week_snow_tot_fri_sq,week_snow_tot_fri_sqrt,ln_week_snow_tot_fri,week_snow_tot_sat_sq,week_snow_tot_sat_sqrt,ln_week_snow_tot_sat,week_snow_tot_mon_sq,week_snow_tot_mon_sqrt,ln_week_snow_tot_mon,2day_snow_tot_xmas_sq,2day_snow_tot_xmas_sqrt,ln_2day_snow_tot_xmas,2day_snow_tot_spring_break_sq,2day_snow_tot_spring_break_sqrt,ln_2day_snow_tot_spring_break,2day_snow_tot_midweek_sq,2day_snow_tot_midweek_sqrt,ln_2day_snow_tot_midweek,2day_snow_tot_fri_sq,2day_snow_tot_fri_sqrt,ln_2day_snow_tot_fri,2day_snow_tot_sat_sq,2day_snow_tot_sat_sqrt,ln_2day_snow_tot_sat,2day_snow_tot_mon_sq,2day_snow_tot_mon_sqrt,ln_2day_snow_tot_mon,3day_snow_tot_xmas_sq,3day_snow_tot_xmas_sqrt,ln_3day_snow_tot_xmas,3day_snow_tot_spring_break_sq,3day_snow_tot_spring_break_sqrt,ln_3day_snow_tot_spring_break,3day_snow_tot_midweek_sq,3day_snow_tot_midweek_sqrt,ln_3day_snow_tot_midweek,3day_snow_tot_fri_sq,3day_snow_tot_fri_sqrt,ln_3day_snow_tot_fri,3day_snow_tot_sat_sq,3day_snow_tot_sat_sqrt,ln_3day_snow_tot_sat,3day_snow_tot_mon_sq,3day_snow_tot_mon_sqrt,ln_3day_snow_tot_mon,4day_snow_tot_xmas_sq,4day_snow_tot_xmas_sqrt,ln_4day_snow_tot_xmas,4day_snow_tot_spring_break_sq,4day_snow_tot_spring_break_sqrt,ln_4day_snow_tot_spring_break,4day_snow_tot_midweek_sq,4day_snow_tot_midweek_sqrt,ln_4day_snow_tot_midweek,4day_snow_tot_fri_sq,4day_snow_tot_fri_sqrt,ln_4day_snow_tot_fri,4day_snow_tot_sat_sq,4day_snow_tot_sat_sqrt,ln_4day_snow_tot_sat,4day_snow_tot_mon_sq,4day_snow_tot_mon_sqrt,ln_4day_snow_tot_mon,5day_snow_tot_xmas_sq,5day_snow_tot_xmas_sqrt,ln_5day_snow_tot_xmas,5day_snow_tot_spring_break_sq,5day_snow_tot_spring_break_sqrt,ln_5day_snow_tot_spring_break,5day_snow_tot_midweek_sq,5day_snow_tot_midweek_sqrt,ln_5day_snow_tot_midweek,5day_snow_tot_fri_sq,5day_snow_tot_fri_sqrt,ln_5day_snow_tot_fri,5day_snow_tot_sat_sq,5day_snow_tot_sat_sqrt,ln_5day_snow_tot_sat,5day_snow_tot_mon_sq,5day_snow_tot_mon_sqrt,ln_5day_snow_tot_mon,6day_snow_tot_xmas_sq,6day_snow_tot_xmas_sqrt,ln_6day_snow_tot_xmas,6day_snow_tot_spring_break_sq,6day_snow_tot_spring_break_sqrt,ln_6day_snow_tot_spring_break,6day_snow_tot_midweek_sq,6day_snow_tot_midweek_sqrt,ln_6day_snow_tot_midweek,6day_snow_tot_fri_sq,6day_snow_tot_fri_sqrt,ln_6day_snow_tot_fri,6day_snow_tot_sat_sq,6day_snow_tot_sat_sqrt,ln_6day_snow_tot_sat,6day_snow_tot_mon_sq,6day_snow_tot_mon_sqrt,ln_6day_snow_tot_mon,day_0_xmas_sq,day_0_xmas_sqrt,ln_day_0_xmas,day_0_spring_break_sq,day_0_spring_break_sqrt,ln_day_0_spring_break,day_0_mon_sq,day_0_mon_sqrt,ln_day_0_mon,day_4_xmas_sq,day_4_xmas_sqrt,ln_day_4_xmas,day_4_spring_break_sq,day_4_spring_break_sqrt,ln_day_4_spring_break,day_4_fri_sq,day_4_fri_sqrt,ln_day_4_fri,day_5_xmas_sq,day_5_xmas_sqrt,ln_day_5_xmas,day_5_spring_break_sq,day_5_spring_break_sqrt,ln_day_5_spring_break,day_5_sat_sq,day_5_sat_sqrt,ln_day_5_sat,day_6_xmas_sq,day_6_xmas_sqrt,ln_day_6_xmas,day_6_spring_break_sq,day_6_spring_break_sqrt,ln_day_6_spring_break,midweek_xmas_sq,midweek_xmas_sqrt,ln_midweek_xmas,midweek_spring_break_sq,midweek_spring_break_sqrt,ln_midweek_spring_break,month_1_xmas_sq,month_1_xmas_sqrt,ln_month_1_xmas,month_1_midweek_sq,month_1_midweek_sqrt,ln_month_1_midweek,month_1_fri_sq,month_1_fri_sqrt,ln_month_1_fri,month_1_sat_sq,month_1_sat_sqrt,ln_month_1_sat,month_1_mon_sq,month_1_mon_sqrt,ln_month_1_mon,month_2_midweek_sq,month_2_midweek_sqrt,ln_month_2_midweek,month_2_fri_sq,month_2_fri_sqrt,ln_month_2_fri,month_2_sat_sq,month_2_sat_sqrt,ln_month_2_sat,month_2_mon_sq,month_2_mon_sqrt,ln_month_2_mon,month_3_spring_break_sq,month_3_spring_break_sqrt,ln_month_3_spring_break,month_3_midweek_sq,month_3_midweek_sqrt,ln_month_3_midweek,month_3_fri_sq,month_3_fri_sqrt,ln_month_3_fri,month_3_sat_sq,month_3_sat_sqrt,ln_month_3_sat,month_3_mon_sq,month_3_mon_sqrt,ln_month_3_mon,month_4_midweek_sq,month_4_midweek_sqrt,ln_month_4_midweek,month_4_fri_sq,month_4_fri_sqrt,ln_month_4_fri,month_4_sat_sq,month_4_sat_sqrt,ln_month_4_sat,month_4_mon_sq,month_4_mon_sqrt,ln_month_4_mon,month_11_midweek_sq,month_11_midweek_sqrt,ln_month_11_midweek,month_11_fri_sq,month_11_fri_sqrt,ln_month_11_fri,month_11_sat_sq,month_11_sat_sqrt,ln_month_11_sat,month_11_mon_sq,month_11_mon_sqrt,ln_month_11_mon,month_12_xmas_sq,month_12_xmas_sqrt,ln_month_12_xmas,month_12_midweek_sq,month_12_midweek_sqrt,ln_month_12_midweek,month_12_fri_sq,month_12_fri_sqrt,ln_month_12_fri,month_12_sat_sq,month_12_sat_sqrt,ln_month_12_sat,month_12_mon_sq,month_12_mon_sqrt,ln_month_12_mon,days_since_start_xmas_sq,days_since_start_xmas_sqrt,ln_days_since_start_xmas,days_since_start_spring_break_sq,days_since_start_spring_break_sqrt,ln_days_since_start_spring_break,days_since_start_midweek_sq,days_since_start_midweek_sqrt,ln_days_since_start_midweek,days_since_start_fri_sq,days_since_start_fri_sqrt,ln_days_since_start_fri,days_since_start_sat_sq,days_since_start_sat_sqrt,ln_days_since_start_sat,days_since_start_mon_sq,days_since_start_mon_sqrt,ln_days_since_start_mon,thanksgiv_midweek_sq,thanksgiv_midweek_sqrt,ln_thanksgiv_midweek,thanksgiv_fri_sq,thanksgiv_fri_sqrt,ln_thanksgiv_fri,thanksgiv_sat_sq,thanksgiv_sat_sqrt,ln_thanksgiv_sat,thanksgiv_mon_sq,thanksgiv_mon_sqrt,ln_thanksgiv_mon,mlk_day_fri_sq,mlk_day_fri_sqrt,ln_mlk_day_fri,mlk_day_sat_sq,mlk_day_sat_sqrt,ln_mlk_day_sat,mlk_day_mon_sq,mlk_day_mon_sqrt,ln_mlk_day_mon,pres_day_midweek_sq,pres_day_midweek_sqrt,ln_pres_day_midweek,pres_day_fri_sq,pres_day_fri_sqrt,ln_pres_day_fri,pres_day_sat_sq,pres_day_sat_sqrt,ln_pres_day_sat,pres_day_mon_sq,pres_day_mon_sqrt,ln_pres_day_mon,before_xmas_midweek_sq,before_xmas_midweek_sqrt,ln_before_xmas_midweek,before_xmas_fri_sq,before_xmas_fri_sqrt,ln_before_xmas_fri,before_xmas_sat_sq,before_xmas_sat_sqrt,ln_before_xmas_sat,before_xmas_mon_sq,before_xmas_mon_sqrt,ln_before_xmas_mon,pred,st_dev,lower,upper,day_of_week,day_of_week
2015-11-15,1.3,2.0,1.3,9.1,1.3,3.9,5.2,6.5,7.8,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.69,1.1401754251,0.262364264467,1.69,1.1401754251,0.262364264467,82.81,3.0166206258,2.20827441352,1.69,1.1401754251,0.262364264467,15.21,1.97484176581,1.36097655314,27.04,2.2803508502,1.64865862559,42.25,2.5495097568,1.8718021769,60.84,2.79284800875,2.0541237337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.3,2.4,3.6,6,6
2015-11-16,1.3,2.0,2.6,9.1,2.6,3.9,5.2,6.5,7.8,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,2.6,0.0,0.0,0.0,0.0,0.0,9.1,0.0,0.0,0.0,0.0,0.0,2.6,0.0,0.0,0.0,0.0,0.0,3.9,0.0,0.0,0.0,0.0,0.0,5.2,0.0,0.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,0.0,7.8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.69,1.1401754251,0.262364264467,6.76,1.61245154966,0.955511445027,82.81,3.0166206258,2.20827441352,6.76,1.61245154966,0.955511445027,15.21,1.97484176581,1.36097655314,27.04,2.2803508502,1.64865862559,42.25,2.5495097568,1.8718021769,60.84,2.79284800875,2.0541237337,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4,1.41421356237,0.69314718056,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.69,1.1401754251,0.262364264467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.76,1.61245154966,0.955511445027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.81,3.0166206258,2.20827441352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.76,1.61245154966,0.955511445027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.21,1.97484176581,1.36097655314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.04,2.2803508502,1.64865862559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.25,2.5495097568,1.8718021769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.84,2.79284800875,2.0541237337,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.41421356237,0.69314718056,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.3,2.4,3.6,0,0
2015-11-17,1.3,2.0,3.9,9.1,2.6,3.9,5.2,6.5,7.8,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1.0,0.0,3,0,0,0,0,0,0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,3.9,0.0,0.0,0.0,0.0,0.0,9.1,0.0,0.0,0.0,0.0,0.0,2.6,0.0,0.0,0.0,0.0,0.0,3.9,0.0,0.0,0.0,0.0,0.0,5.2,0.0,0.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,0.0,7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.69,1.1401754251,0.262364264467,15.21,1.97484176581,1.36097655314,82.81,3.0166206258,2.20827441352,6.76,1.61245154966,0.955511445027,15.21,1.97484176581,1.36097655314,27.04,2.2803508502,1.64865862559,42.25,2.5495097568,1.8718021769,60.84,2.79284800875,2.0541237337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,9,1.73205080757,1.09861228867,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.69,1.1401754251,0.262364264467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.21,1.97484176581,1.36097655314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.81,3.0166206258,2.20827441352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.76,1.61245154966,0.955511445027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.21,1.97484176581,1.36097655314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.04,2.2803508502,1.64865862559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.25,2.5495097568,1.8718021769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.84,2.79284800875,2.0541237337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,9,1.73205080757,1.09861228867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.7,1.6,4.4,1,1
